IdCliente,Evasao,Genero,Idoso,Parceiro,Dependentes,Meses_Contrato,Servico_Telefonico,Multiplas_Linhas,Servico_Internet,Seguranca_Online,Backup_Online,Protecao_Dispositivo,Suporte_Tecnico,Streaming_TV,Streaming_Filmes,Tipo_Contrato,Fatura_Digital,Metodo_Pagamento,Gasto_Mensal,Gasto_Total,Contas_Diarias
0219-QAERP,Nao,Masculino,0,Sim,Nao,30,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Um_ano,Nao,Cartao_credito_automatico,19.8,576.65,0.66
0219-YTZUE,Sim,Masculino,0,Sim,Sim,4,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Nao,Nao,Nao,Mensal,Sim,Transferencia_automatica,84.8,371.9,2.8266666666666667
0220-EBGCE,Sim,Masculino,0,Nao,Nao,2,Sim,Nao,Fibra_optica,Nao,Nao,Sim,Nao,Nao,Sim,Mensal,Sim,Cheque_eletronico,85.85,167.3,2.8616666666666664
0221-NAUXK,Nao,Masculino,0,Nao,Sim,10,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Um_ano,Sim,Transferencia_automatica,19.95,219.5,0.6649999999999999
0221-WMXNQ,Nao,Masculino,1,Nao,Nao,4,Sim,Nao,Fibra_optica,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque_eletronico,75.35,273.4,2.5116666666666663
0222-CNVPT,Nao,Masculino,1,Nao,Nao,52,Nao,Sem_telefone,DSL,Sim,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cartao_credito_automatico,48.8,2555.05,1.6266666666666665
0224-HJAPT,Sim,Masculino,0,Nao,Nao,5,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque_eletronico,47.15,223.15,1.5716666666666665
0224-NIJLP,Nao,Masculino,0,Sim,Sim,8,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cheque_enviado,20.15,165.5,0.6716666666666666
0224-RLWWD,Nao,Feminino,1,Nao,Nao,2,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,44.3,89.3,1.4766666666666666
0225-ZORZP,Nao,Masculino,0,Nao,Nao,3,Sim,Nao,Fibra_optica,Nao,Sim,Nao,Nao,Nao,Sim,Mensal,Nao,Cheque_eletronico,84.3,235.05,2.81
0228-MAUWC,Nao,Masculino,0,Nao,Nao,19,Sim,Sim,DSL,Nao,Nao,Sim,Sim,Nao,Nao,Mensal,Nao,Cheque_eletronico,59.55,1144.6,1.9849999999999999
0229-LFJAF,Nao,Masculino,0,Nao,Nao,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Nao,Dois_anos,Nao,Transferencia_automatica,69.65,4908.25,2.3216666666666668
0230-UBYPQ,Nao,Masculino,1,Sim,Nao,63,Nao,Sem_telefone,DSL,Sim,Nao,Nao,Sim,Nao,Nao,Um_ano,Nao,Transferencia_automatica,36.1,2298.9,1.2033333333333334
0230-WEQUW,Nao,Masculino,0,Sim,Nao,66,Nao,Sem_telefone,DSL,Sim,Sim,Sim,Sim,Sim,Nao,Dois_anos,Sim,Transferencia_automatica,56.6,3789.2,1.8866666666666667
0231-LXVAP,Sim,Masculino,0,Nao,Nao,1,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Sim,Nao,Nao,Mensal,Sim,Cheque_eletronico,75.9,75.9,2.5300000000000002
0233-FTHAV,Nao,Feminino,0,Nao,Nao,60,Sim,Sim,Fibra_optica,Nao,Nao,Sim,Nao,Nao,Nao,Um_ano,Sim,Transferencia_automatica,79.2,4765.0,2.64
0234-TEVTT,Nao,Feminino,0,Sim,Sim,48,Nao,Sem_telefone,DSL,Sim,Nao,Sim,Nao,Nao,Sim,Um_ano,Nao,Cartao_credito_automatico,45.0,2196.3,1.5
0235-KGSLC,Sim,Feminino,0,Nao,Nao,1,Sim,Nao,Fibra_optica,Nao,Nao,Sim,Nao,Sim,Nao,Mensal,Sim,Cartao_credito_automatico,85.55,85.55,2.8516666666666666
0236-HFWSV,Sim,Masculino,0,Nao,Nao,15,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,93.35,1444.65,3.1116666666666664
0237-YFUTL,Nao,Feminino,0,Sim,Nao,50,Sim,Sim,Fibra_optica,Sim,Sim,Nao,Sim,Sim,Sim,Mensal,Sim,Transferencia_automatica,109.65,5405.8,3.6550000000000002
0238-WHBIQ,Nao,Masculino,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Nao,Cartao_credito_automatico,89.7,6339.3,2.99
0239-OXEXL,Nao,Feminino,0,Nao,Nao,46,Sim,Sim,Fibra_optica,Sim,Sim,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque_enviado,84.25,3847.6,2.808333333333333
0244-LGNFY,Nao,Feminino,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Nao,Transferencia_automatica,92.65,6733.0,3.0883333333333334
0247-SLUJI,Nao,Masculino,0,Sim,Sim,1,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Cheque_enviado,19.7,19.7,0.6566666666666666
0248-IPDFW,Nao,Feminino,0,Nao,Nao,1,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,50.1,50.1,1.6700000000000002
0248-PGHBZ,Nao,Feminino,1,Nao,Nao,67,Sim,Nao,Fibra_optica,Sim,Sim,Nao,Sim,Sim,Nao,Dois_anos,Sim,Transferencia_automatica,92.45,6140.85,3.0816666666666666
0253-ZTEOB,Nao,Feminino,0,Sim,Sim,48,Sim,Sim,DSL,Nao,Sim,Nao,Sim,Sim,Sim,Dois_anos,Nao,Cheque_eletronico,79.65,3870.3,2.6550000000000002
0254-FNMCI,Nao,Feminino,0,Nao,Nao,72,Sim,Nao,Fibra_optica,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Sim,Cheque_eletronico,109.9,7624.2,3.6633333333333336
0254-KCJGT,Nao,Masculino,0,Sim,Nao,52,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Sim,Um_ano,Sim,Cartao_credito_automatico,81.4,4354.45,2.7133333333333334
0254-WWRKD,Nao,Feminino,0,Sim,Sim,67,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Um_ano,Nao,Cartao_credito_automatico,50.55,3431.75,1.6849999999999998
0256-LTHVJ,Sim,Feminino,0,Sim,Sim,28,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque_eletronico,81.05,2227.1,2.7016666666666667
0257-KXZGU,Nao,Feminino,0,Sim,Sim,32,Sim,Sim,DSL,Nao,Sim,Sim,Nao,Nao,Nao,Mensal,Nao,Transferencia_automatica,62.45,2045.55,2.0816666666666666
0257-ZESQC,Sim,Feminino,1,Sim,Nao,27,Sim,Nao,Fibra_optica,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Transferencia_automatica,75.2,1929.35,2.506666666666667
0258-NOKBL,Nao,Masculino,0,Nao,Nao,3,Sim,Nao,Fibra_optica,Nao,Sim,Sim,Nao,Nao,Sim,Mensal,Nao,Cheque_eletronico,90.4,268.45,3.0133333333333336
0259-GBZSH,Sim,Masculino,0,Nao,Nao,2,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,Cheque_eletronico,85.65,181.5,2.855
0260-ZDLGK,Sim,Feminino,0,Nao,Sim,9,Sim,Nao,DSL,Nao,Nao,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque_enviado,72.9,651.4,2.43
0263-FJTQO,Nao,Masculino,0,Sim,Sim,50,Sim,Sim,DSL,Sim,Nao,Nao,Sim,Sim,Nao,Dois_anos,Sim,Cartao_credito_automatico,70.5,3486.65,2.35
0264-CNITK,Nao,Feminino,0,Sim,Sim,71,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Transferencia_automatica,20.1,1389.6,0.67
0265-EDXBD,Sim,Masculino,1,Sim,Nao,32,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,74.9,2303.35,2.496666666666667
0265-PSUAE,Nao,Feminino,0,Sim,Sim,16,Sim,Nao,Fibra_optica,Sim,Nao,Sim,Nao,Sim,Sim,Mensal,Nao,Transferencia_automatica,100.7,1522.7,3.356666666666667
0266-CLZKZ,Nao,Feminino,0,Sim,Sim,67,Sim,Sim,Fibra_optica,Nao,Nao,Sim,Sim,Sim,Sim,Dois_anos,Sim,Transferencia_automatica,105.65,6717.9,3.521666666666667
0266-GMEAO,Nao,Masculino,0,Sim,Sim,72,Sim,Sim,Fibra_optica,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Sim,Cartao_credito_automatico,114.3,8058.55,3.81
0268-QKIWO,Sim,Feminino,0,Nao,Nao,3,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Cheque_eletronico,19.75,58.85,0.6583333333333333
0269-XFESX,Nao,Masculino,0,Sim,Sim,23,Sim,Sim,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Um_ano,Nao,Cheque_enviado,24.35,538.5,0.8116666666666668
0270-THENM,Nao,Masculino,0,Sim,Sim,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Nao,Dois_anos,Nao,Transferencia_automatica,69.85,5102.35,2.328333333333333
0274-JKUJR,Nao,Masculino,0,Sim,Sim,7,Nao,Sem_telefone,DSL,Sim,Sim,Sim,Nao,Sim,Sim,Mensal,Nao,Cheque_enviado,58.85,465.7,1.9616666666666667
0277-BKSQP,Nao,Masculino,0,Sim,Sim,8,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,Cheque_eletronico,54.4,475.1,1.8133333333333332
0277-ORXQS,Nao,Masculino,0,Sim,Sim,66,Nao,Sem_telefone,DSL,Nao,Nao,Nao,Sim,Sim,Sim,Dois_anos,Nao,Transferencia_automatica,50.55,3364.55,1.6849999999999998
0278-YXOOG,Sim,Masculino,0,Nao,Nao,5,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Cheque_enviado,21.05,113.85,0.7016666666666667
0280-XJGEX,Sim,Masculino,0,Nao,Nao,49,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Sim,Transferencia_automatica,103.7,5036.3,3.4566666666666666
0281-CNTZX,Nao,Masculino,0,Sim,Nao,63,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Sim,Transferencia_automatica,19.95,1234.8,0.6649999999999999
0282-NVSJS,Nao,Feminino,1,Sim,Sim,12,Nao,Sem_telefone,DSL,Nao,Nao,Nao,Sim,Nao,Nao,Mensal,Sim,Cheque_enviado,29.3,355.9,0.9766666666666667
0285-INHLN,Nao,Masculino,0,Sim,Sim,27,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,Cartao_credito_automatico,54.75,1510.3,1.825
0289-IVARM,Nao,Feminino,0,Nao,Nao,35,Sim,Nao,DSL,Sim,Sim,Sim,Nao,Nao,Nao,Mensal,Nao,Cheque_eletronico,60.55,1982.6,2.018333333333333
0292-WEGCH,Nao,Feminino,0,Sim,Sim,54,Sim,Sim,DSL,Nao,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque_eletronico,86.2,4524.05,2.8733333333333335
0295-PPHDO,Sim,Masculino,0,Nao,Nao,1,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,95.45,95.45,3.1816666666666666
0295-QVKPB,Nao,Masculino,0,Nao,Nao,5,Sim,Nao,DSL,Nao,Nao,Sim,Sim,Sim,Nao,Mensal,Sim,Cartao_credito_automatico,63.95,318.1,2.131666666666667
0297-RBCSG,Nao,Masculino,0,Nao,Nao,19,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Nao,Sim,Um_ano,Sim,Transferencia_automatica,65.35,1231.85,2.1783333333333332
0298-XACET,Nao,Masculino,0,Sim,Sim,52,Nao,Sem_telefone,DSL,Nao,Sim,Sim,Sim,Sim,Nao,Dois_anos,Nao,Cheque_enviado,50.2,2554.0,1.6733333333333333
0301-FIDRB,Nao,Feminino,0,Sim,Sim,72,Nao,Sem_telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Sim,Transferencia_automatica,63.8,4684.3,2.1266666666666665
0301-KOBTQ,Nao,Masculino,0,Nao,Nao,32,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Sim,Transferencia_automatica,20.05,614.45,0.6683333333333333
0302-JOIVN,Sim,Feminino,0,Sim,Nao,8,Sim,Nao,Fibra_optica,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Nao,Cheque_eletronico,101.15,842.9,3.371666666666667
0303-UNCIP,Nao,Masculino,0,Nao,Nao,41,Sim,Sim,DSL,Nao,Nao,Sim,Nao,Nao,Sim,Um_ano,Nao,Cheque_enviado,65.0,2531.8,2.1666666666666665
0303-WMMRN,Nao,Masculino,0,Nao,Nao,5,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Sim,Cheque_enviado,19.25,86.05,0.6416666666666667
0305-SQECB,Nao,Feminino,0,Nao,Sim,11,Nao,Sem_telefone,DSL,Sim,Nao,Nao,Sim,Nao,Nao,Um_ano,Sim,Cheque_enviado,36.05,402.6,1.2016666666666667
0306-JAELE,Sim,Masculino,0,Nao,Nao,5,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Sim,Sim,Sim,Mensal,Sim,Cheque_eletronico,96.1,453.4,3.203333333333333
0307-BCOPK,Nao,Feminino,0,Nao,Nao,16,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Um_ano,Nao,Cheque_enviado,19.05,326.65,0.635
0308-GIQJT,Nao,Masculino,1,Nao,Nao,71,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Sim,Sim,Sim,Um_ano,Nao,Transferencia_automatica,105.75,7382.85,3.525
0308-IVGOK,Nao,Feminino,0,Nao,Nao,11,Nao,Sem_telefone,DSL,Nao,Sim,Sim,Sim,Nao,Nao,Um_ano,Sim,Cartao_credito_automatico,40.4,422.6,1.3466666666666667
0310-MVLET,Sim,Feminino,0,Sim,Sim,61,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,99.15,6010.05,3.305
0310-SUCIN,Nao,Feminino,0,Sim,Nao,71,Sim,Nao,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Um_ano,Sim,Transferencia_automatica,84.8,6046.1,2.8266666666666667
0310-VQXAM,Nao,Masculino,0,Nao,Nao,9,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Cheque_enviado,19.85,178.8,0.6616666666666667
0311-QYWSS,Nao,Feminino,0,Nao,Nao,6,Sim,Nao,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,49.45,314.6,1.6483333333333334
0311-UNPFF,Sim,Feminino,0,Nao,Nao,26,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Transferencia_automatica,88.8,2274.35,2.96
0314-TKOSI,Nao,Feminino,0,Nao,Nao,6,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque_enviado,55.15,322.9,1.8383333333333334
0315-LVCRK,Nao,Masculino,0,Nao,Nao,11,Sim,Nao,Fibra_optica,Nao,Nao,Sim,Nao,Nao,Sim,Mensal,Nao,Cheque_eletronico,84.8,888.75,2.8266666666666667
0318-QUUOB,Sim,Masculino,0,Sim,Nao,1,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,Cheque_eletronico,80.55,80.55,2.685
0318-ZOPWS,Nao,Feminino,0,Sim,Nao,49,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Sim,Transferencia_automatica,20.15,973.35,0.6716666666666666
0319-QZTCO,Nao,Feminino,0,Sim,Sim,3,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Sim,Nao,Mensal,Sim,Cartao_credito_automatico,58.7,168.6,1.9566666666666668
0320-DWVTU,Nao,Feminino,0,Nao,Nao,53,Sim,Nao,Fibra_optica,Sim,Sim,Sim,Sim,Nao,Sim,Dois_anos,Nao,Cheque_enviado,99.5,5424.25,3.316666666666667
0320-JDNQG,Sim,Masculino,0,Sim,Sim,23,Sim,Nao,Fibra_optica,Sim,Nao,Nao,Sim,Sim,Sim,Mensal,Sim,Cheque_eletronico,99.85,2331.3,3.328333333333333
0322-CHQRU,Sim,Masculino,0,Nao,Nao,2,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque_eletronico,45.35,89.5,1.5116666666666667
0322-YINQP,Sim,Masculino,0,Nao,Nao,1,Sim,Nao,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_enviado,48.55,48.55,1.6183333333333332
0323-XWWTN,Nao,Masculino,0,Nao,Sim,3,Sim,Sim,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Sim,Cheque_enviado,26.4,121.25,0.88
0324-BRPCJ,Sim,Feminino,1,Sim,Nao,68,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,100.2,6851.65,3.3400000000000003
0325-XBFAC,Sim,Masculino,0,Nao,Nao,8,Sim,Nao,Fibra_optica,Nao,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,94.7,740.3,3.1566666666666667
0326-VDYXE,Nao,Feminino,0,Sim,Nao,70,Sim,Sim,Fibra_optica,Nao,Nao,Sim,Nao,Sim,Sim,Um_ano,Sim,Cheque_eletronico,97.65,6982.5,3.2550000000000003
0327-WFZSY,Nao,Masculino,0,Sim,Sim,39,Sim,Sim,Fibra_optica,Nao,Nao,Sim,Nao,Sim,Sim,Um_ano,Nao,Cheque_eletronico,100.0,3835.55,3.3333333333333335
0328-GRPMV,Sim,Feminino,0,Nao,Nao,1,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,70.1,70.1,2.3366666666666664
0329-GTIAJ,Sim,Feminino,0,Nao,Nao,3,Sim,Nao,Fibra_optica,Nao,Sim,Nao,Sim,Sim,Sim,Mensal,Sim,Cheque_eletronico,97.9,315.3,3.2633333333333336
0330-BGYZE,Nao,Masculino,0,Sim,Nao,60,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Nao,Sim,Sim,Um_ano,Nao,Transferencia_automatica,102.5,6157.6,3.4166666666666665
0330-IVZHA,Sim,Feminino,0,Sim,Nao,5,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque_eletronico,69.95,330.15,2.3316666666666666
0334-GDDSO,Sim,Masculino,1,Nao,Nao,3,Sim,Sim,Fibra_optica,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,Cheque_eletronico,81.35,233.7,2.7116666666666664
0334-ZFJSR,Nao,Feminino,0,Sim,Nao,55,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Um_ano,Sim,Cartao_credito_automatico,66.05,3462.1,2.2016666666666667
0336-KXKFK,Nao,Masculino,0,Nao,Nao,72,Nao,Sem_telefone,DSL,Sim,Nao,Sim,Sim,Sim,Sim,Dois_anos,Sim,Cartao_credito_automatico,61.2,4390.25,2.04
0336-PIKEI,Nao,Masculino,1,Sim,Nao,72,Sim,Nao,DSL,Sim,Sim,Sim,Sim,Sim,Nao,Dois_anos,Nao,Transferencia_automatica,74.4,5360.75,2.48
0337-CNPZE,Sim,Feminino,0,Nao,Nao,41,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,106.3,4443.45,3.5433333333333334
0343-QLUZP,Nao,Masculino,0,Nao,Nao,60,Nao,Sem_telefone,DSL,Sim,Sim,Sim,Nao,Nao,Nao,Dois_anos,Nao,Transferencia_automatica,39.6,2424.5,1.32
0345-HKJVM,Sim,Feminino,0,Nao,Nao,6,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Nao,Cheque_eletronico,89.3,577.6,2.9766666666666666
0345-XMMUG,Nao,Feminino,0,Sim,Nao,46,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Sim,Sim,Sim,Dois_anos,Sim,Cartao_credito_automatico,108.9,4854.3,3.6300000000000003
0347-UBKUZ,Nao,Feminino,0,Nao,Nao,15,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Cheque_enviado,19.9,320.45,0.6633333333333333
0348-SDKOL,Sim,Feminino,0,Sim,Nao,58,Sim,Sim,Fibra_optica,Nao,Nao,Sim,Sim,Sim,Sim,Mensal,Sim,Cartao_credito_automatico,102.1,5885.4,3.4033333333333333
0354-VXMJC,Nao,Masculino,0,Sim,Sim,23,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cartao_credito_automatico,19.6,426.65,0.6533333333333334
0354-WYROK,Sim,Feminino,1,Sim,Sim,31,Sim,Nao,Fibra_optica,Nao,Nao,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque_eletronico,98.9,2911.3,3.296666666666667
0356-ERHVT,Nao,Masculino,0,Sim,Nao,11,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,Transferencia_automatica,45.9,521.9,1.53
0356-OBMAC,Nao,Feminino,1,Nao,Nao,56,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Sim,Sim,Nao,Dois_anos,Sim,Transferencia_automatica,99.9,5706.3,3.33
0357-NVCRI,Nao,Feminino,0,Nao,Sim,25,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Cartao_credito_automatico,20.05,471.7,0.6683333333333333
0361-HJRDX,Nao,Feminino,0,Nao,Nao,68,Nao,Sem_telefone,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Nao,Cartao_credito_automatico,64.35,4539.6,2.145
0362-RAOQO,Nao,Feminino,0,Nao,Nao,40,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Nao,Cartao_credito_automatico,19.65,830.25,0.6549999999999999
0362-ZBZWJ,Sim,Masculino,0,Nao,Nao,36,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,Cheque_eletronico,84.9,3067.2,2.83
0363-QJVFX,Sim,Masculino,0,Nao,Nao,32,Sim,Sim,Fibra_optica,Sim,Sim,Nao,Sim,Sim,Sim,Mensal,Sim,Cartao_credito_automatico,108.15,3432.9,3.605
0363-SVHYR,Nao,Masculino,0,Sim,Sim,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Nao,Transferencia_automatica,86.85,6263.8,2.895
0365-BZUWY,Nao,Masculino,0,Sim,Nao,17,Sim,Sim,Fibra_optica,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,102.55,1742.5,3.4183333333333334
0365-GXEZS,Nao,Masculino,0,Sim,Nao,18,Sim,Nao,Fibra_optica,Nao,Nao,Sim,Sim,Nao,Nao,Mensal,Nao,Cheque_eletronico,78.2,1468.75,2.606666666666667
0365-TRTPY,Nao,Feminino,0,Nao,Nao,37,Sim,Sim,Fibra_optica,Sim,Sim,Sim,Nao,Nao,Nao,Mensal,Nao,Transferencia_automatica,91.2,3382.3,3.04
0366-NQSHS,Nao,Masculino,0,Nao,Nao,2,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Mensal,Nao,Cheque_enviado,19.35,46.35,0.645
0369-ZGOVK,Nao,Feminino,0,Sim,Sim,28,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Nao,Nao,Nao,Um_ano,Sim,Transferencia_automatica,70.4,1992.2,2.3466666666666667
0373-AIVNJ,Nao,Masculino,0,Nao,Nao,9,Nao,Sem_telefone,DSL,Sim,Sim,Sim,Nao,Nao,Nao,Um_ano,Nao,Cheque_enviado,39.55,373.0,1.3183333333333331
0374-AACSZ,Nao,Feminino,0,Nao,Nao,1,Sim,Nao,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque_eletronico,50.15,50.15,1.6716666666666666
0374-FIUCA,Nao,Masculino,0,Sim,Nao,65,Sim,Nao,Nao,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Sem_internet,Dois_anos,Sim,Cartao_credito_automatico,20.4,1414.45,0.6799999999999999
0374-IOEGQ,Nao,Feminino,0,Nao,Nao,3,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,Cheque_eletronico,44.6,122.7,1.4866666666666668
0375-HVGXO,Sim,Feminino,0,Nao,Nao,1,Nao,Sem_telefone,DSL,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,Cheque_eletronico,34.7,34.7,1.1566666666666667
0376-OIWME,Nao,Masculino,0,Sim,Nao,36,Sim,Nao,Fibra_optica,Sim,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,Cheque_eletronico,93.6,3366.05,3.1199999999999997
0376-YMCJC,Sim,Masculino,0,Nao,Nao,23,Sim,Sim,Fibra_optica,Nao,Nao,Nao,Sim,Sim,Nao,Mensal,Sim,Cheque_eletronico,90.6,1943.2,3.02
0377-JBKKT,Nao,Masculino,0,Sim,Sim,22,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Mensal,Sim,Cheque_enviado,57.95,1271.8,1.9316666666666669
0378-CJKPV,Nao,Feminino,0,Sim,Nao,72,Sim,Sim,Fibra_optica,Sim,Sim,Sim,Sim,Sim,Sim,Dois_anos,Nao,Cartao_credito_automatico,112.1,7965.95,3.7366666666666664
0378-NHQXU,Sim,Feminino,0,Sim,Sim,17,Sim,Sim,Fibra_optica,Nao,Nao,Sim,Nao,Sim,Nao,Mensal,Nao,Cheque_eletronico,88.25,1460.65,2.941666666666667
0378-TOVMS,Sim,Feminino,0,Nao,Nao,3,Sim,Nao,Fibra_optica,Nao,Nao,Nao,Sim,Nao,Sim,Mensal,Nao,Cheque_eletronico,85.8,272.2,2.86
